Date,Open,High,Low,Close
01-09-2017,8259.35,8263,8227.75,8259.35
01-06-2017,8281.85,8306.85,8233.25,8281.85
01-05-2017,8226.65,8282.65,8223.7,8226.65
01-04-2017,8202.65,8218.5,8180.9,8202.65
01-03-2017,8196.05,8219.1,8148.6,8196.05
01-02-2017,8210.1,8212,8133.8,8210.1
12/30/2016,8119.65,8197,8114.75,8119.65
12/29/2016,8030.6,8111.1,8020.8,8030.6
12/28/2016,8047.55,8100.55,8028.4,8047.55
12/27/2016,7915.05,8044.65,7903.7,7915.05
12/26/2016,7965.1,7970.05,7893.8,7965.1
12/23/2016,7972.5,8022.6,7942.05,7972.5
12/22/2016,8043.85,8046.45,7964.95,8043.85
12/21/2016,8105.85,8112.55,8053.25,8105.85
12/20/2016,8110.6,8124.1,8062.75,8110.6
12/19/2016,8126,8132.5,8094.85,8126
12/16/2016,8178.2,8178.7,8127.45,8178.2
12/15/2016,8128.4,8225.9,8121.95,8128.4
12/14/2016,8229.35,8229.4,8165.1,8229.35
12/13/2016,8196.15,8228.85,8155.8,8196.15
12-12-2016,8230.65,8230.65,8154.45,8230.65
12-09-2016,8271.7,8274.95,8241.95,8271.7
12-08-2016,8152.1,8256.25,8151.75,8152.1
12-07-2016,8168.4,8190.45,8077.5,8168.4
12-06-2016,8153.15,8178.7,8130.85,8153.15
12-05-2016,8088.75,8141.9,8056.85,8088.75
12-02-2016,8153.55,8159.3,8070.05,8153.55
12-01-2016,8244,8250.8,8185.05,8244
11/30/2016,8172.15,8234.25,8139.25,8172.15
11/29/2016,8131.55,8197.35,8128.7,8131.55
11/28/2016,8080.65,8146.5,8066.5,8080.65
11/25/2016,8007.95,8122.25,7976.75,8007.95
11/24/2016,8011.8,8024.85,7952.55,8011.8
11/23/2016,8051.2,8055.2,7973.1,8051.2
11/22/2016,7989.15,8019.05,7938.15,7989.15
11/21/2016,8102.1,8102.45,7916.4,8102.1
11/18/2016,8097.55,8128.95,8048.3,8097.55
11/17/2016,8105.1,8151.25,8060.3,8105.1
11/16/2016,8205.65,8210.05,8089.4,8205.65
11/15/2016,8284.85,8288.55,8093.2,8284.85
11-11-2016,8456.65,8460.6,8284.95,8456.65
11-10-2016,8555.6,8598.45,8510.7,8555.6
11-09-2016,8067.5,8476.2,8002.25,8067.5
11-08-2016,8540,8559.4,8480.1,8540
11-07-2016,8535.75,8535.85,8481.45,8535.75
11-04-2016,8503.6,8504,8400.25,8503.6
11-03-2016,8499.85,8537.65,8476.15,8499.85
11-02-2016,8542.8,8549.5,8504.85,8542.8
11-01-2016,8653.15,8669.6,8614.5,8653.15
10/28/2016,8625,8653.75,8581.75,8625
10/27/2016,8607.1,8624.85,8550.25,8607.1
10/26/2016,8657.3,8657.3,8596.6,8657.3
10/25/2016,8721.7,8722.65,8663.45,8721.7
10/24/2016,8709.85,8736.95,8684.15,8709.85
10/21/2016,8708.6,8709.1,8652.05,8708.6
10/20/2016,8693.35,8727,8678.3,8693.35
10/19/2016,8697.5,8698.75,8636.7,8697.5
10/18/2016,8556.05,8685.1,8555.9,8556.05
10/17/2016,8612.95,8615.4,8506.15,8612.95
10/14/2016,8594,8604.45,8549.8,8594
10/13/2016,8671.5,8681.55,8541.35,8671.5
10-10-2016,8735.35,8745.8,8703.95,8735.35
10-07-2016,8721.7,8723.7,8663.8,8721.7
10-06-2016,8768.7,8781.15,8684.65,8768.7
10-05-2016,8806.35,8806.95,8731.4,8806.35
10-04-2016,8770,8783.65,8736.1,8770
10-03-2016,8666.15,8745.2,8635,8666.15
09/30/2016,8581.5,8637.15,8555.2,8581.5
09/29/2016,8792.7,8800.65,8558.25,8792.7
09/28/2016,8711.2,8767.05,8703.15,8711.2
09/27/2016,8748.9,8768.5,8690.5,8748.9
09/26/2016,8807.9,8809.55,8715.1,8807.9
09/23/2016,8880.75,8885.2,8820.3,8880.75
09/22/2016,8873.35,8893.35,8837.8,8873.35
09/21/2016,8790.3,8826.85,8757.3,8790.3
09/20/2016,8816.1,8816.45,8759.3,8816.1
09/19/2016,8788.45,8824.3,8774.2,8788.45
09/16/2016,8780.85,8847.65,8750.5,8780.85
09/15/2016,8743.85,8751.95,8704.35,8743.85
09/14/2016,8710.65,8739.85,8688.9,8710.65
09-12-2016,8732.95,8746.95,8699.4,8732.95
09-09-2016,8934.3,8939.15,8858.7,8934.3
09-08-2016,8915.5,8960.35,8896,8915.5
09-07-2016,8968.7,8968.7,8913.35,8968.7
09-06-2016,8852.7,8950.85,8848.45,8852.7
09-02-2016,8796.35,8824.1,8768.2,8796.35
09-01-2016,8793.6,8813.25,8759.95,8793.6
08/31/2016,8754.05,8819.2,8754.05,8754.05
08/30/2016,8646.75,8750.6,8642.25,8646.75
08/29/2016,8583.75,8622,8543.75,8583.75
08/26/2016,8614.35,8622.95,8547.55,8614.35
08/25/2016,8668.85,8683.05,8583.65,8668.85
08/24/2016,8648.5,8661.05,8620.9,8648.5
08/23/2016,8628.35,8642.15,8580,8628.35
08/22/2016,8667,8684.85,8614,8667
08/19/2016,8694.3,8696.6,8647.1,8694.3
08/18/2016,8648.85,8690.7,8645.05,8648.85
08/17/2016,8639.8,8667.1,8603.6,8639.8
08/16/2016,8670.25,8682.35,8600.45,8670.25
08-12-2016,8605.45,8684.3,8604.45,8605.45
08-11-2016,8572.8,8601.15,8540.05,8572.8
08-10-2016,8686.7,8690.1,8564.6,8686.7
08-09-2016,8727.8,8728.35,8638.2,8727.8
08-08-2016,8712.85,8723.5,8697.6,8712.85
08-05-2016,8600.2,8689.4,8590.15,8600.2
08-04-2016,8599.95,8601.4,8518.15,8599.95
08-03-2016,8635.2,8635.45,8529.6,8635.2
08-02-2016,8647.45,8687.2,8611.4,8647.45
08-01-2016,8654.3,8711.3,8590.5,8654.3
07/29/2016,8668.3,8670.35,8631.15,8668.3
07/28/2016,8636.95,8674.7,8625.25,8636.95
07/27/2016,8599.4,8665,8572.05,8599.4
07/26/2016,8633.75,8644.9,8577.15,8633.75
07/25/2016,8519.95,8641.15,8517.2,8519.95
07/22/2016,8519.65,8548.95,8489.8,8519.65
07/21/2016,8582.7,8585.25,8503.45,8582.7
07/20/2016,8515.45,8569.9,8512.55,8515.45
07/19/2016,8514.3,8540.05,8476.7,8514.3
07/18/2016,8564.05,8587.1,8494.35,8564.05
07/15/2016,8565.45,8594.8,8510.05,8565.45
07/14/2016,8515.75,8571.4,8500.7,8515.75
07/13/2016,8540.45,8550.25,8493.55,8540.45
07-12-2016,8502.6,8526.6,8479.2,8502.6
07-11-2016,8413.35,8475.25,8407.05,8413.35
07-08-2016,8350,8353.3,8287.55,8350
07-07-2016,8342,8361.95,8317.7,8342
07-05-2016,8379.3,8381.45,8319.95,8379.3
07-04-2016,8376.75,8398.45,8364.7,8376.75
07-01-2016,8313.05,8356.75,8308.65,8313.05
06/30/2016,8260.25,8308.15,8242.1,8260.25
06/29/2016,8173.1,8212.4,8157.65,8173.1
06/28/2016,8096.05,8146.35,8086.85,8096.05
06/27/2016,8039.35,8120.65,8039.35,8039.35
06/24/2016,8029.1,8100.7,7927.05,8029.1
06/23/2016,8201.15,8285.6,8188.3,8201.15
06/22/2016,8213.65,8238.35,8153.25,8213.65
06/21/2016,8255.4,8257.25,8202.15,8255.4
06/20/2016,8115.75,8244.15,8107.35,8115.75
06/17/2016,8176.65,8195.25,8135.8,8176.65
06/16/2016,8180.65,8180.65,8074.45,8180.65
06/15/2016,8139.4,8213.2,8123.15,8139.4
06/14/2016,8134.4,8134.95,8069.5,8134.4
06/13/2016,8102.25,8125.25,8063.9,8102.25
06-10-2016,8180.25,8265.6,8162.85,8180.25
06-09-2016,8273.35,8273.35,8184.6,8273.35
06-08-2016,8285.5,8288.9,8252.05,8285.5
06-07-2016,8235.55,8294.95,8216.4,8235.55
06-06-2016,8228.75,8234.7,8186.05,8228.75
06-03-2016,8246.2,8262,8209.85,8246.2
06-02-2016,8156.9,8229.5,8154.75,8156.9
06-01-2016,8179.2,8215.35,8171.05,8179.2
05/31/2016,8209.85,8213.6,8134.3,8209.85
05/30/2016,8166.5,8200,8150.8,8166.5
05/27/2016,8081.95,8164.2,8077.05,8081.95
05/26/2016,7974.45,8083,7948.5,7974.45
05/25/2016,7811.8,7941.2,7809.3,7811.8
05/24/2016,7738.05,7761.55,7715.8,7738.05
05/23/2016,7813.95,7820.6,7722.2,7813.95
05/20/2016,7792.2,7812.4,7735.75,7792.2
05/19/2016,7875.5,7876.2,7766.8,7875.5
05/18/2016,7846.75,7882.05,7810.75,7846.75
05/17/2016,7896.85,7940.1,7879.7,7896.85
05/16/2016,7831.2,7873.9,7772.15,7831.2
05/13/2016,7881,7881,7784.2,7881
05-12-2016,7871.45,7916.05,7849.65,7871.45
05-11-2016,7804.65,7893.1,7780.9,7804.65
05-10-2016,7873.55,7896.9,7837.7,7873.55
05-09-2016,7755.25,7873.65,7753.55,7755.25
05-06-2016,7717.65,7738.9,7678.35,7717.65
05-05-2016,7731,7777.55,7706.85,7731
05-04-2016,7724.15,7749,7697.25,7724.15
05-03-2016,7824.8,7890.25,7735.15,7824.8
05-02-2016,7822.7,7829.8,7777.3,7822.7
04/29/2016,7844.25,7889.05,7788.7,7844.25
04/28/2016,7967.4,7992,7834.45,7967.4
04/27/2016,7942,7991,7940.55,7942
04/26/2016,7828.15,7974.5,7822.55,7828.15
04/25/2016,7894.8,7911,7827,7894.8
04/22/2016,7891.8,7923.35,7873.35,7891.8
04/21/2016,7953.65,7978.45,7884.1,7953.65
04/20/2016,7950.05,7950.4,7877.55,7950.05
04/18/2016,7908.15,7920.6,7842.75,7908.15
04/13/2016,7777.15,7864.8,7772.2,7777.15
04-12-2016,7669.25,7717.4,7663.35,7669.25
04-11-2016,7577.8,7678.8,7516.85,7577.8
04-08-2016,7542.35,7569.35,7526.7,7542.35
04-07-2016,7630.4,7630.75,7535.85,7630.4
04-06-2016,7636.05,7638.65,7591.75,7636.05
04-05-2016,7736.3,7736.3,7588.65,7736.3
04-04-2016,7733.15,7764.45,7704.4,7733.15
04-01-2016,7718.05,7740.15,7666.1,7718.05
03/31/2016,7727.65,7777.6,7702,7727.65
03/30/2016,7651.1,7741.95,7643.45,7651.1
03/29/2016,7606.55,7652.9,7582.25,7606.55
03/28/2016,7741,7749.4,7587.7,7741
03/23/2016,7717.45,7726.85,7670.6,7717.45
03/22/2016,7695.55,7728.2,7643.8,7695.55
03/21/2016,7619.2,7713.55,7617.7,7619.2
03/18/2016,7534.65,7613.6,7517.9,7534.65
03/17/2016,7557.4,7585.3,7479.4,7557.4
03/16/2016,7457.05,7508,7405.15,7457.05
03/15/2016,7535.85,7545.2,7452.8,7535.85
03/14/2016,7542.6,7583.7,7515.05,7542.6
03-11-2016,7484.85,7543.95,7460.6,7484.85
03-10-2016,7545.35,7547.1,7447.4,7545.35
03-09-2016,7436.1,7539,7424.3,7436.1
03-08-2016,7486.4,7527.15,7442.15,7486.4
03-04-2016,7505.4,7505.9,7444.1,7505.4
03-03-2016,7429.55,7483.95,7406.05,7429.55
03-02-2016,7321.7,7380.35,7308.15,7321.7
03-01-2016,7038.25,7235.5,7035.1,7038.25
02/29/2016,7050.45,7094.6,6825.8,7050.45
02/26/2016,7039.3,7052.9,6985.1,7039.3
02/25/2016,7029.85,7034.2,6961.4,7029.85
02/24/2016,7075,7090.8,7009.75,7075
02/23/2016,7240.3,7241.7,7090.7,7240.3
02/22/2016,7208.85,7252.4,7200.7,7208.85
02/19/2016,7170.55,7226.85,7145.95,7170.55
02/18/2016,7177.4,7215.1,7127.85,7177.4
02/17/2016,7058.85,7123.7,6960.65,7058.85
02/16/2016,7201.25,7204.65,7037.7,7201.25
02/15/2016,7057.35,7182.8,7056.8,7057.35
02-12-2016,7023.65,7034.8,6869,7023.65
02-11-2016,7203.6,7208.65,6959.95,7203.6
02-10-2016,7264.3,7271.85,7177.75,7264.3
02-09-2016,7303.95,7323.45,7275.15,7303.95
02-08-2016,7489.7,7512.55,7363.2,7489.7
02-05-2016,7418.25,7503.15,7406.65,7418.25
02-04-2016,7411.45,7457.05,7365.95,7411.45
02-03-2016,7392.45,7419.4,7350.3,7392.45
02-02-2016,7566.65,7576.3,7428.05,7566.65
02-01-2016,7589.5,7600.45,7541.25,7589.5
01/29/2016,7413.35,7575.65,7402.8,7413.35
01/28/2016,7426.5,7468.85,7409.6,7426.5
01/27/2016,7469.6,7477.9,7419.7,7469.6
01/25/2016,7468.75,7487.15,7421.2,7468.75
01/22/2016,7355.7,7433.4,7327.6,7355.7
01/21/2016,7376.65,7398.7,7250,7376.65
01/20/2016,7357,7470.9,7241.5,7357
01/19/2016,7381.8,7462.75,7364.15,7381.8
01/18/2016,7420.35,7463.65,7336.4,7420.35
01/15/2016,7561.65,7566.5,7427.3,7561.65
01/14/2016,7467.4,7604.8,7443.8,7467.4
01/13/2016,7557.9,7590.95,7425.8,7557.9
01-12-2016,7587.2,7588.3,7487.8,7587.2
01-11-2016,7527.45,7605.1,7494.35,7527.45
01-08-2016,7611.65,7634.1,7581.05,7611.65
01-07-2016,7673.35,7674.95,7556.6,7673.35
01-06-2016,7788.05,7800.95,7721.2,7788.05
01-05-2016,7828.4,7831.2,7763.25,7828.4
01-04-2016,7924.55,7937.55,7781.1,7924.55
01-01-2016,7938.45,7972.55,7909.8,7938.45
12/31/2015,7897.8,7955.55,7891.15,7897.8
12/30/2015,7938.6,7944.75,7889.85,7938.6
12/29/2015,7929.2,7942.15,7902.75,7929.2
12/28/2015,7863.2,7937.2,7863,7863.2
12/24/2015,7888.75,7888.75,7835.5,7888.75
12/23/2015,7830.45,7871.45,7826.1,7830.45
12/22/2015,7829.4,7846.3,7776.85,7829.4
12/21/2015,7745.65,7840.75,7733.45,7745.65
12/18/2015,7828.9,7836.15,7753.35,7828.9
12/17/2015,7783.05,7852.9,7737.55,7783.05
12/16/2015,7725.25,7776.6,7715.75,7725.25
12/15/2015,7659.15,7705,7625.1,7659.15
12/14/2015,7558.2,7663.95,7551.05,7558.2
12-11-2015,7699.6,7703.05,7575.3,7699.6
12-10-2015,7643.3,7691.95,7610,7643.3
12-09-2015,7695.5,7702.85,7606.9,7695.5
12-08-2015,7738.5,7771.25,7685.45,7738.5
12-07-2015,7816.55,7825.4,7746.05,7816.55
12-04-2015,7817.6,7821.4,7775.7,7817.6
12-03-2015,7902.3,7912.3,7853.3,7902.3
12-02-2015,7976.7,7979.3,7910.8,7976.7
12-01-2015,7958.15,7972.15,7934.15,7958.15
11/30/2015,7936.25,7966,7922.8,7936.25
11/27/2015,7910.6,7959.3,7879.45,7910.6
11/26/2015,7837.15,7897.1,7832,7837.15
11/24/2015,7837,7870.35,7812.65,7837
11/23/2015,7869.5,7877.5,7825.2,7869.5
11/20/2015,7841.9,7906.95,7817.8,7841.9
11/19/2015,7788.5,7854.9,7765.45,7788.5
11/18/2015,7823.15,7843.4,7725.05,7823.15
11/17/2015,7848.75,7860.45,7793,7848.75
11/16/2015,7732.95,7838.85,7714.15,7732.95
11/13/2015,7762.45,7775.1,7730.9,7762.45
11-11-2015,7838.8,7847.95,7819.1,7838.8
11-10-2015,7877.6,7885.1,7772.85,7877.6
11-09-2015,7788.25,7937.75,7771.7,7788.25
11-06-2015,7956.55,8002.65,7926.15,7956.55
11-05-2015,8030.35,8031.2,7944.1,8030.35
11-04-2015,8104.9,8116.1,8027.3,8104.9
11-03-2015,8086.35,8100.35,8031.75,8086.35
11-02-2015,8054.55,8060.7,7995.6,8054.55
10/30/2015,8123.55,8146.1,8044.4,8123.55
10/29/2015,8175.45,8179.6,8098,8175.45
10/28/2015,8188.9,8209.1,8131.8,8188.9
10/27/2015,8230.35,8241.95,8217.05,8230.35
10/26/2015,8333.65,8336.3,8252.05,8333.65
10/23/2015,8308.25,8328.1,8280.75,8308.25
10/21/2015,8258.35,8294.4,8217.15,8258.35
10/20/2015,8280.3,8294.05,8229.2,8280.3
10/19/2015,8262.55,8283.05,8239.2,8262.55
10/16/2015,8193.65,8246.4,8147.65,8193.65
10/15/2015,8134.35,8190.55,8129.8,8134.35
10/14/2015,8102.4,8139.3,8096.35,8102.4
10/13/2015,8121.95,8150.25,8088.6,8121.95
10-12-2015,8231.5,8244.5,8128.2,8231.5
10-09-2015,8186.35,8232.2,8139.65,8186.35
10-08-2015,8196.75,8196.75,8105.85,8196.75
10-07-2015,8146.2,8188.9,8132.9,8146.2
10-06-2015,8180.45,8180.95,8096.5,8180.45
10-05-2015,8005.1,8128.9,8005.1,8005.1
10-01-2015,7992.05,8008.25,7930.65,7992.05
09/30/2015,7924.25,7957.7,7874.5,7924.25
09/29/2015,7725.7,7926.55,7691.2,7725.7
09/28/2015,7892.8,7893.95,7787.95,7892.8
09/24/2015,7838.4,7894.5,7804.1,7838.4
09/23/2015,7737.35,7882.9,7723.25,7737.35
09/22/2015,8014.8,8021.6,7787.75,8014.8
09/21/2015,7911.5,7987.9,7908.35,7911.5
09/18/2015,7967.45,8055,7955.85,7967.45
09/16/2015,7886.85,7913.9,7853.3,7886.85
09/15/2015,7867.35,7880,7799.75,7867.35
09/14/2015,7811.1,7879.95,7761.85,7811.1
09-11-2015,7833.8,7864.85,7759.9,7833.8
09-10-2015,7729.05,7819.85,7678.5,7729.05
09-09-2015,7805.85,7846.05,7764.55,7805.85
09-08-2015,7587.7,7720.9,7539.5,7587.7
09-07-2015,7685.85,7705.05,7545.9,7685.85
09-04-2015,7803.4,7804.9,7626.85,7803.4
09-03-2015,7774.45,7845.6,7754.05,7774.45
09-02-2015,7856.65,7862.55,7699.25,7856.65
09-01-2015,7907.95,7929.1,7746.5,7907.95
08/31/2015,8009.25,8043.6,7947.95,8009.25
08/28/2015,8053.7,8091.8,7961.65,8053.7
08/27/2015,7921.6,7963.6,7862.3,7921.6
08/26/2015,7865.25,7930.05,7777.1,7865.25
08/25/2015,7895.4,7925.4,7667.25,7895.4
08/24/2015,8055.95,8060.05,7769.4,8055.95
08/21/2015,8305.4,8322.2,8225.05,8305.4
08/20/2015,8471.05,8501.35,8359.75,8471.05
08/19/2015,8468.05,8520.45,8425.95,8468.05
08/18/2015,8505.85,8525.75,8433.6,8505.85
08/17/2015,8530.5,8530.6,8428.05,8530.5
08/14/2015,8402.35,8530.1,8381.2,8402.35
08/13/2015,8384.45,8429.5,8339.75,8384.45
08-12-2015,8445.7,8446.95,8337.95,8445.7
08-11-2015,8548.45,8556.25,8441.3,8548.45
08-10-2015,8577,8621.55,8497.8,8577
08-07-2015,8580.8,8595.95,8552.7,8580.8
08-06-2015,8585.8,8606.3,8551.5,8585.8
08-05-2015,8547.45,8591.85,8545.85,8547.45
08-04-2015,8564.1,8565.15,8448.25,8564.1
08-03-2015,8510.65,8563.95,8508.1,8510.65
07/31/2015,8456.1,8548.95,8448,8456.1
07/30/2015,8417,8458.9,8408.3,8417
07/29/2015,8365.6,8381.5,8338.45,8365.6
07/28/2015,8371.1,8397.4,8321.75,8371.1
07/27/2015,8492.1,8492.2,8351.55,8492.1
07/24/2015,8588.15,8589.15,8513.5,8588.15
07/23/2015,8643.95,8654.75,8573.8,8643.95
07/22/2015,8512.25,8643.9,8498.65,8512.25
07/21/2015,8601.5,8646.75,8517.9,8601.5
07/20/2015,8623.9,8624.1,8559,8623.9
07/17/2015,8623.65,8642.95,8593.15,8623.65
07/16/2015,8546.15,8616.1,8542.9,8546.15
07/15/2015,8463.4,8531.4,8462.95,8463.4
07/14/2015,8470.6,8480.25,8424.1,8470.6
07/13/2015,8397.25,8471.65,8355.4,8397.25
07-10-2015,8365.7,8377.1,8315.4,8365.7
07-09-2015,8364.85,8400.3,8323,8364.85
07-08-2015,8439.2,8457.5,8341.4,8439.2
07-07-2015,8525.5,8561.35,8483.85,8525.5
07-06-2015,8386.15,8533.15,8386.15,8386.15
07-03-2015,8440.1,8497.75,8424.15,8440.1
07-02-2015,8471.95,8479.25,8433.2,8471.95
07-01-2015,8376.25,8481.6,8370.15,8376.25
06/30/2015,8316.35,8378,8298.95,8316.35
06/29/2015,8247.05,8329.45,8195.65,8247.05
06/26/2015,8393.95,8408.55,8339.7,8393.95
06/25/2015,8336.25,8423.15,8329.5,8336.25
06/24/2015,8399.4,8421.35,8338.9,8399.4
06/23/2015,8377.45,8398.45,8334.95,8377.45
06/22/2015,8259.3,8369.45,8257.4,8259.3
06/19/2015,8201.15,8250.8,8195.65,8201.15
06/18/2015,8113.7,8186.9,8101.8,8113.7
06/17/2015,8084.2,8136.85,8048.95,8084.2
06/16/2015,8004.2,8061.85,7952.35,8004.2
06/15/2015,7986.6,8057.7,7944.85,7986.6
06-12-2015,7959.85,7995.6,7940.3,7959.85
06-11-2015,8157.3,8163.05,7958.25,8157.3
06-10-2015,8024.15,8152.25,8023.8,8024.15
06-09-2015,8026.5,8057.15,8005.15,8026.5
06-08-2015,8124.35,8131,8030.55,8124.35
06-05-2015,8119.15,8191,8100.15,8119.15
06-04-2015,8155.15,8160.05,8056.75,8155.15
06-03-2015,8232.45,8236.7,8094.15,8232.45
06-02-2015,8442.8,8445.35,8226.05,8442.8
06-01-2015,8417.25,8467.15,8405.4,8417.25
05/29/2015,8327.1,8443.9,8305.7,8327.1
05/28/2015,8345.7,8364.5,8270.15,8345.7
05/27/2015,8302.75,8342.85,8277.95,8302.75
05/26/2015,8377.1,8378.9,8320.05,8377.1
05/25/2015,8438.15,8441.95,8364.15,8438.15
05/22/2015,8432.5,8489.55,8420.6,8432.5
05/21/2015,8434.5,8446.35,8382.5,8434.5
05/20/2015,8392.65,8440.35,8391.45,8392.65
05/19/2015,8356.2,8427.8,8335,8356.2
05/18/2015,8284.95,8384.6,8271.95,8284.95
05/15/2015,8240.3,8279.2,8212.2,8240.3
05/14/2015,8232.45,8236.25,8137.3,8232.45
05/13/2015,8181.55,8254.95,8089.8,8181.55
05-12-2015,8326.15,8326.65,8115.3,8326.15
05-11-2015,8243.2,8332.75,8224.65,8243.2
05-08-2015,8131.5,8224.95,8123.45,8131.5
05-07-2015,8077,8122.6,7997.15,8077
05-06-2015,8316.6,8331.95,8083,8316.6
05-05-2015,8338.4,8355.65,8280.6,8338.4
05-04-2015,8230.05,8346,8220.45,8230.05
04/30/2015,8224.5,8229.4,8144.75,8224.5
04/29/2015,8274.8,8308.2,8219.2,8274.8
04/28/2015,8215.55,8308,8185.15,8215.55
04/27/2015,8330.55,8334.45,8202.35,8330.55
04/24/2015,8405.7,8413.3,8273.35,8405.7
04/23/2015,8478.2,8504.95,8361.85,8478.2
04/22/2015,8400.4,8449.95,8284.7,8400.4
04/21/2015,8416.1,8469.35,8352.7,8416.1
04/20/2015,8618.8,8619.95,8422.75,8618.8
04/17/2015,8698.05,8699.85,8596.7,8698.05
04/16/2015,8757.05,8760,8645.65,8757.05
04/15/2015,8844.75,8844.8,8722.4,8844.75
04/13/2015,8801.75,8841.65,8762.1,8801.75
04-10-2015,8774.35,8787.4,8733.6,8774.35
04-09-2015,8756.2,8785.5,8682.45,8756.2
04-08-2015,8698.95,8730.5,8679.8,8698.95
04-07-2015,8684.45,8693.6,8586.85,8684.45
04-06-2015,8615.8,8667.55,8573.75,8615.8
04-01-2015,8483.7,8603.4,8464.75,8483.7
03/31/2015,8527.6,8550.45,8454.15,8527.6
03/30/2015,8390.95,8504.55,8380.75,8390.95
03/27/2015,8396,8413.2,8269.15,8396
03/26/2015,8474.95,8499.45,8325.35,8474.95
03/25/2015,8568.9,8573.75,8516.55,8568.9
03/24/2015,8537.05,8627.75,8535.85,8537.05
03/23/2015,8591.55,8608.35,8540.55,8591.55
03/20/2015,8627.9,8627.9,8553,8627.9
03/19/2015,8749.45,8788.2,8614.65,8749.45
03/18/2015,8742.9,8747.25,8664,8742.9
03/17/2015,8689.1,8742.55,8630.8,8689.1
03/16/2015,8656.75,8663.55,8612,8656.75
03/13/2015,8844.05,8849.75,8631.75,8844.05
03-12-2015,8740.65,8787.2,8732.9,8740.65
03-11-2015,8728.75,8755.6,8682.35,8728.75
03-10-2015,8769.75,8778,8677.35,8769.75
03-09-2015,8891.15,8891.3,8740.45,8891.15
03-05-2015,8929.4,8957.55,8849.35,8929.4
03-04-2015,9109.15,9119.2,8893.95,9109.15
03-03-2015,8962.85,9008.4,8925.55,8962.85
03-02-2015,8953.85,8972.35,8885.45,8953.85
02/27/2015,8729.5,8856.95,8717.45,8729.5
02/26/2015,8779,8786.05,8669.45,8779
02/25/2015,8801.9,8840.65,8751.4,8801.9
02/24/2015,8772.9,8800.5,8726.75,8772.9
02/23/2015,8856.85,8869,8736.1,8856.85
02/20/2015,8895.5,8899.95,8816.3,8895.5
02/19/2015,8883.05,8913.45,8794.45,8883.05
02/18/2015,8811.55,8894.3,8808.9,8811.55
02/16/2015,8831.4,8870.1,8793.4,8831.4
02/13/2015,8741.5,8822.1,8729.65,8741.5
02-12-2015,8676.95,8732.55,8599.25,8676.95
02-11-2015,8603.3,8651.95,8593.65,8603.3
02-10-2015,8478.1,8646.25,8470.5,8478.1
02-09-2015,8584.4,8605.55,8516.35,8584.4
02-06-2015,8696.85,8726.2,8645.55,8696.85
02-05-2015,8733.1,8838.45,8683.65,8733.1
02-04-2015,8789.15,8792.85,8704.4,8789.15
02-03-2015,8823.15,8837.3,8726.65,8823.15
02-02-2015,8802.5,8840.8,8751.1,8802.5
01/30/2015,8996.6,8996.6,8775.1,8996.6
01/29/2015,8901.5,8966.65,8861.25,8901.5
01/28/2015,8902.75,8985.05,8874.05,8902.75
01/27/2015,8871.35,8925.05,8825.45,8871.35
01/23/2015,8827.95,8866.4,8795.4,8827.95
01/22/2015,8745.85,8774.15,8727,8745.85
01/21/2015,8719.65,8741.85,8689.6,8719.65
01/20/2015,8575.1,8707.9,8574.5,8575.1
01/19/2015,8550.05,8570.95,8531.5,8550.05
01/16/2015,8504.05,8530.75,8452.25,8504.05
01/15/2015,8424.5,8527.1,8380.55,8424.5
01/14/2015,8307.25,8326.45,8236.65,8307.25
01/13/2015,8346.15,8356.65,8267.9,8346.15
01-12-2015,8291.35,8332.6,8245.6,8291.35
01-09-2015,8285.45,8303.3,8190.8,8285.45
01-08-2015,8191.4,8243.5,8167.3,8191.4
01-07-2015,8118.65,8151.2,8065.45,8118.65
01-06-2015,8325.3,8327.85,8111.35,8325.3
01-05-2015,8407.95,8445.6,8363.9,8407.95
01-02-2015,8288.7,8410.6,8288.7,8288.7
01-01-2015,8272.8,8294.7,8248.75,8272.8
12/31/2014,8243.9,8291,8243.75,8243.9
12/30/2014,8260.3,8268.25,8220.55,8260.3
12/29/2014,8214.7,8279.15,8214.7,8214.7
12/26/2014,8204.8,8234.55,8147.95,8204.8
12/24/2014,8272.05,8286.4,8155.25,8272.05
12/23/2014,8324.6,8364.75,8252.85,8324.6
12/22/2014,8255,8330.95,8228.2,8255
12/19/2014,8230.45,8263.45,8208.6,8230.45
12/18/2014,8138.9,8174.3,8084.9,8138.9
12/17/2014,8041.2,8082,7961.35,8041.2
12/16/2014,8172.6,8189.35,8052.6,8172.6
12/15/2014,8160.75,8242.4,8152.5,8160.75
12-12-2014,8302,8321.9,8216.3,8302
12-11-2014,8338.85,8348.3,8272.4,8338.85
12-10-2014,8318.05,8376.8,8317,8318.05
12-09-2014,8439.3,8444.5,8330.5,8439.3
12-08-2014,8538.65,8546.35,8432.25,8538.65
12-05-2014,8584.25,8588.35,8523.9,8584.25
12-04-2014,8582.4,8626.95,8526.4,8582.4
12-03-2014,8528.7,8546.95,8508.35,8528.7
12-02-2014,8535.45,8560.2,8504.65,8535.45
12-01-2014,8605.1,8623,8545.15,8605.1
11/28/2014,8516.8,8617,8516.25,8516.8
11/27/2014,8477.8,8506.75,8456.35,8477.8
11/26/2014,8450.3,8500.3,8438.65,8450.3
11/25/2014,8530.8,8535.35,8429.45,8530.8
